aarti_id,line_no,section,original,translit_roman,meaning_en,meaning_hi,meaning_mr,meaning_gu,meaning_pa,meaning_bn,meaning_ta,meaning_te,meaning_kn,meaning_ml,notes,original_true_script
A026,2,refrain,आरती ओवाळिता हरली भवचिंता,Aarti ovalita harali bhavachinta,"as the aarti is offered, the anxiety of worldly existence is dispelled",आरती उतारते ही भव की चिंता दूर हो गई,आरती ओवाळताच भवचिंता हरली,આરતી ઉતારતાં જ ભવચિંતા દૂર થઈ,ਆਰਤੀ ਉਤਾਰਦਿਆਂ ਹੀ ਭਵ ਦੀ ਚਿੰਤਾ ਦੂਰ ਹੋ ਗਈ,আরতি করতেই ভবচিন্তা দূর হলো,ஆரத்தி எடுக்கும்போதே பிறவிக் கவலை நீங்கியது,ఆరతి ఇవ్వగానే సంసార చింత తొలగింది,ಆರತಿ ಮಾಡುತ್ತಿದ್ದಂತೆ ಭವಚಿಂತೆ ದೂರವಾಯಿತು,ആരതി ഉഴിയവേ ഭവചിന്ത അകന്നു,,NA
A026,3,verse 1,त्रिगुणात्मक त्रैमूर्ती दत्त हा जाणा,Triguniatmak traimurtee datt ha jana,Know this Datta as the three-fold form of the three gunas,इस दत्त को त्रिगुणात्मक त्रैमूर्ति जानो,हा दत्त त्रिगुणात्मक त्रैमूर्ती जाणा,આ દત્તને ત્રિગુણાત્મક ત્રિમૂર્તિ જાણો,ਇਸ ਦੱਤ ਨੂੰ ਤ੍ਰਿਗੁਣਾਤਮਕ ਤ੍ਰਿਮੂਰਤੀ ਜਾਣੋ,এই দত্তকে ত্রিগুণাত্মক ত্রিমূর্তি জানো,இந்த தத்தரை முக்குண மும்மூர்த்தி வடிவமாக அறிக,ఈ దత్తుని త్రిగుణాత్మక త్రిమూర్తిగా తెలుసుకో,ಈ ದತ್ತನನ್ನು ತ್ರಿಗುಣಾತ್ಮಕ ತ್ರಿಮೂರ್ತಿ ಎಂದು ತಿಳಿಯಿರಿ,ഈ ദത്തനെ ത്രിഗുണാത്മക ത്രിമൂർത്തിയായി അറിയുക,,NA
A026,4,verse 1,त्रिगुणी अवतार त्रैलोक्यराणा,Triguni avatar trailokya-rana,"the three-guna incarnation, lord of the three worlds","त्रिगुणी अवतार, त्रैलोक्य के स्वामी","त्रिगुणी अवतार, त्रैलोक्याचे स्वामी","ત્રિગુણી અવતાર, ત્રૈલોક્યના સ્વામી","ਤ੍ਰਿਗੁਣੀ ਅਵਤਾਰ, ਤਿੰਨਾਂ ਲੋਕਾਂ ਦੇ ਸੁਆਮੀ","ত্রিগুণী অবতার, ত্রৈলোক্যের স্বামী","முக்குண அவதாரம், மூவுலகின் தலைவர்","త్రిగుణ అవతారం, త్రైలోక్య ప్రభువు","ತ್ರಿಗುಣಿ ಅವತಾರ, ತ್ರೈಲೋಕ್ಯದ ಒಡೆಯ","ത്രിഗുണ അവതാരം, ത്രൈലോക്യനാഥൻ",,NA
A026,5,verse 1,नेती नेती शब्द न ये अनुमाना,Neti neti shabd na ye anumana,"described as 'not this, not this'; beyond all inference",'नेति नेति' कहकर भी अनुमान में नहीं आते,'नेति नेति' शब्दानेही अनुमानात येत नाही,'નેતિ નેતિ' કહીને પણ અનુમાનમાં આવતા નથી,'ਨੇਤਿ ਨੇਤਿ' ਕਹਿ ਕੇ ਵੀ ਅਨੁਮਾਨ ਵਿੱਚ ਨਹੀਂ ਆਉਂਦੇ,'নেতি নেতি' বলেও অনুমানে আসেন না,"'இது அல்ல, இது அல்ல' என்றாலும் ஊகத்திற்கு எட்டாதவர்",'నేతి నేతి' అన్నా ఊహకు అందనివాడు,'ನೇತಿ ನೇತಿ' ಎಂದರೂ ಊಹೆಗೆ ನಿಲುಕದವನು,'നേതി നേതി' എന്നാലും അനുമാനത്തിന് അതീതൻ,,NA
A026,6,verse 1,सुरवर मुनिजन योगी समाधी न ये ध्याना,Suravar munijan yogi samadhi na ye dhyana,"even gods, sages and yogis cannot grasp him in their meditation","देवता, मुनिजन और योगी भी समाधि में ध्यान नहीं पाते","देव, मुनिजन आणि योगीही समाधीत ध्यानी येत नाही","દેવ, મુનિજન અને યોગી પણ સમાધિમાં ધ્યાનમાં પામતા નથી","ਦੇਵਤੇ, ਮੁਨੀਜਨ ਅਤੇ ਯੋਗੀ ਵੀ ਸਮਾਧੀ ਵਿੱਚ ਧਿਆਨ ਨਹੀਂ ਪਾਉਂਦੇ","দেবতা, মুনিজন ও যোগীও সমাধিতে ধ্যানে পান না",தேவர்களும் முனிவர்களும் யோகிகளும் சமாதியிலும் தியானத்தில் அடைய இயலாது,"దేవతలు, మునులు, యోగులు సైతం సమాధిలో ధ్యానంలో అందుకోలేరు","ದೇವತೆಗಳು, ಮುನಿಗಳು, ಯೋಗಿಗಳೂ ಸಮಾಧಿಯಲ್ಲಿ ಧ್ಯಾನಕ್ಕೆ ನಿಲುಕರು",ദേവന്മാരും മുനിമാരും യോഗികളും സമാധിയിലും ധ്യാനത്തിൽ എത്തുന്നില്ല,,NA
A026,7,refrain,जय देव जय देव जय श्री गुरुदत्ता,Jay dev jay dev jay Shri Gurudatta,"Victory, victory to you, O Shri Gurudatta","जय देव जय देव, जय श्री गुरुदत्त","जय देव जय देव, जय श्री गुरुदत्ता","જય દેવ જય દેવ, જય શ્રી ગુરુદત્ત","ਜੈ ਦੇਵ ਜੈ ਦੇਵ, ਜੈ ਸ਼੍ਰੀ ਗੁਰੂਦੱਤ","জয় দেব জয় দেব, জয় শ্রীগুরুদত্ত","வெற்றி வெற்றி, ஸ்ரீ குருதத்தரே","జయ దేవ జయ దేవ, జయ శ్రీ గురుదత్తా","ಜಯ ದೇವ ಜಯ ದೇವ, ಜಯ ಶ್ರೀ ಗುರುದತ್ತ","വിജയം വിജയം, ജയ ശ്രീ ഗുരുദത്താ",,NA
A026,8,verse 2,सबाह्य अभ्यंतरी तू एक दत्त,Sabaahya abhyantari tu ek Datt,"outwardly and inwardly, you alone are Datta","बाहर और भीतर, तू ही एक दत्त है","बाह्य आणि अंतरी, तू एकच दत्त आहेस","બહાર અને અંદર, તું જ એક દત્ત છે","ਬਾਹਰ ਅਤੇ ਅੰਦਰ, ਤੂੰ ਹੀ ਇੱਕ ਦੱਤ ਹੈਂ","বাহিরে ও ভিতরে, তুমিই এক দত্ত","வெளியிலும் உள்ளேயும், நீயே ஒரே தத்தர்","బాహ్యంలోనూ అంతరంలోనూ, నువ్వే ఏకైక దత్తుడవు","ಹೊರಗೆ ಮತ್ತು ಒಳಗೆ, ನೀನೇ ಏಕೈಕ ದತ್ತ","പുറത്തും അകത്തും, നീ തന്നെ ഏക ദത്തൻ",,NA
A026,9,verse 2,अभाग्यासी कैची कळेल ही मात,Abhagyasi kaichi kalel hi mat,how can the unfortunate one ever grasp this truth,अभागे को यह बात कैसे समझ आए,अभाग्याला ही गोष्ट कशी कळेल,અભાગીને આ વાત કેમ સમજાય,ਬਦਕਿਸਮਤ ਨੂੰ ਇਹ ਗੱਲ ਕਿਵੇਂ ਸਮਝ ਆਵੇ,হতভাগ্য এই কথা কী করে বুঝবে,துரதிர்ஷ்டசாலிக்கு இந்த உண்மை எப்படித் தெரியும்,దురదృష్టవంతునికి ఈ విషయం ఎలా అర్థమవుతుంది,ದುರದೃಷ್ಟಶಾಲಿಗೆ ಈ ಸಂಗತಿ ಹೇಗೆ ತಿಳಿಯುತ್ತದೆ,നിർഭാഗ്യവാന് ഈ കാര്യം എങ്ങനെ മനസ്സിലാകും,Variant: kaisi na kale hi mat,NA
A026,10,verse 2,पराही परतली तेथे कैचा हा हेत,Parahi paratali tethe kaicha ha het,even the subtlest speech turns back there; what intention can remain,"वहाँ 'परा' वाणी भी लौट जाती है, फिर कोई हेतु कैसा","तिथे पराही परतली, तेथे हा हेतू कैचा","ત્યાં 'પરા' વાણી પણ પાછી ફરે છે, પછી કોઈ હેતુ ક્યાં","ਉੱਥੇ 'ਪਰਾ' ਬਾਣੀ ਵੀ ਮੁੜ ਜਾਂਦੀ ਹੈ, ਫਿਰ ਕੋਈ ਹੇਤੁ ਕਿੱਥੇ","সেখানে 'পরা' বাণীও ফিরে যায়, তবে কোন হেতু থাকে","அங்கே நுண்ணிய 'பரா' மொழியும் மீளும், பின் என்ன நோக்கம் நிற்கும்","అక్కడ సూక్ష్మమైన 'పరా' వాక్కు సైతం వెనుదిరుగుతుంది, ఇక ఏ హేతువు నిలుస్తుంది","ಅಲ್ಲಿ ಸೂಕ್ಷ್ಮ 'ಪರಾ' ವಾಣಿಯೂ ಹಿಂದಿರುಗುತ್ತದೆ, ಇನ್ನೇನು ಹೇತು ನಿಲ್ಲುತ್ತದೆ","അവിടെ സൂക്ഷ്മമായ 'പരാ' വാക്കും മടങ്ങുന്നു, പിന്നെ എന്ത് ഹേതു നിലനിൽക്കും",,NA
A026,11,verse 2,जन्ममरणाचाही पुरलासे अंत,Janmamaranachahi purlaase ant,even the cycle of birth and death has come to its end,जन्म-मरण का भी अंत हो गया,जन्ममरणाचाही अंत झाला,જન્મ-મરણનો પણ અંત આવ્યો,ਜਨਮ-ਮਰਨ ਦਾ ਵੀ ਅੰਤ ਹੋ ਗਿਆ,জন্ম-মৃত্যুরও অন্ত হলো,பிறப்பு இறப்பின் சுழற்சியும் முடிவுற்றது,జనన మరణ చక్రం కూడా అంతమైంది,ಜನನ-ಮರಣದ ಚಕ್ರವೂ ಕೊನೆಗೊಂಡಿತು,ജനനമരണ ചക്രവും അവസാനിച്ചു,,NA
A026,12,refrain,जय देव जय देव जय श्री गुरुदत्ता,Jay dev jay dev jay Shri Gurudatta,"Victory, victory to you, O Shri Gurudatta","जय देव जय देव, जय श्री गुरुदत्त","जय देव जय देव, जय श्री गुरुदत्ता","જય દેવ જય દેવ, જય શ્રી ગુરુદત્ત","ਜੈ ਦੇਵ ਜੈ ਦੇਵ, ਜੈ ਸ਼੍ਰੀ ਗੁਰੂਦੱਤ","জয় দেব জয় দেব, জয় শ্রীগুরুদত্ত","வெற்றி வெற்றி, ஸ்ரீ குருதத்தரே","జయ దేవ జయ దేవ, జయ శ్రీ గురుదత్తా","ಜಯ ದೇವ ಜಯ ದೇವ, ಜಯ ಶ್ರೀ ಗುರುದತ್ತ","വിജയം വിജയം, ജയ ശ്രീ ഗുരുദത്താ",,NA
A026,13,verse 3,दत्त येऊनिया ऊभा ठाकला,Datt yeuniya ubha tthakala,Datta came and stood before me,दत्त आकर सामने खड़े हो गए,दत्त येऊन उभे ठाकले,દત્ત આવીને સામે ઊભા રહ્યા,ਦੱਤ ਆ ਕੇ ਸਾਹਮਣੇ ਖੜੇ ਹੋ ਗਏ,দত্ত এসে সামনে দাঁড়ালেন,தத்தர் வந்து முன் நின்றார்,దత్తుడు వచ్చి ఎదుట నిలిచాడు,ದತ್ತ ಬಂದು ಎದುರು ನಿಂತನು,ദത്തൻ വന്ന് മുന്നിൽ നിന്നു,,NA
A026,14,verse 3,भावे साष्टांगे प्रणिपात केला,Bhave sashtange pranipatat kela,with devotion I made a full prostration,भाव से साष्टांग प्रणाम किया,भावे साष्टांग प्रणिपात केला,ભાવથી સાષ્ટાંગ પ્રણામ કર્યો,ਭਾਵ ਨਾਲ ਸਾਸ਼ਟਾਂਗ ਪ੍ਰਣਾਮ ਕੀਤਾ,ভক্তিভরে সাষ্টাঙ্গ প্রণাম করলাম,பக்தியுடன் சாஷ்டாங்க நமஸ்காரம் செய்தேன்,భక్తితో సాష్టాంగ ప్రణామం చేశాను,ಭಾವದಿಂದ ಸಾಷ್ಟಾಂಗ ಪ್ರಣಾಮ ಮಾಡಿದೆನು,ഭക്തിയോടെ സാഷ്ടാംഗ പ്രണാമം ചെയ്തു,Variant: sashtangeshy pranipatat,NA
