aarti_id,line_no,section,original,translit_roman,meaning_en,meaning_hi,meaning_mr,meaning_gu,meaning_pa,meaning_bn,meaning_ta,meaning_te,meaning_kn,meaning_ml,notes,original_true_script
C020,19,chaupai,आरत-हरण भक्त भय हारी । शरण शरण मैं शरण तिहारी ॥,ārata-haraṇa bhakta bhaya hārī | śaraṇa śaraṇa maiṃ śaraṇa tihārī ||,,,,,,,,,,,"Draft: original text sourced from sanskritdocuments.org (vishvakarmAchAlisA.itx, proofread by Divya KS and Jagannardtha Rao, PD volunteer transcription), 2026-07-14. Transliterated via indic_transliteration (ITRANS to Devanagari/IAST). Includes an opening soraTha verse (a distinct meter) between the doha and the chaupai body, preserved as its own section per the source. reviewed=no until checked against sung versions.",NA
C020,20,chaupai,तुम सबके गुरु सबके स्वामी । तुम सबहीं के अन्तरवामी ॥,tuma sabake guru sabake svāmī | tuma sabahīṃ ke antaravāmī ||,,,,,,,,,,,"Draft: original text sourced from sanskritdocuments.org (vishvakarmAchAlisA.itx, proofread by Divya KS and Jagannardtha Rao, PD volunteer transcription), 2026-07-14. Transliterated via indic_transliteration (ITRANS to Devanagari/IAST). Includes an opening soraTha verse (a distinct meter) between the doha and the chaupai body, preserved as its own section per the source. reviewed=no until checked against sung versions.",NA
C020,21,chaupai,सर्व शक्ति तुम सब आधारा । तुमहिं भजै सो उतरहिं पारा ॥,sarva śakti tuma saba ādhārā | tumahiṃ bhajai so utarahiṃ pārā ||,,,,,,,,,,,"Draft: original text sourced from sanskritdocuments.org (vishvakarmAchAlisA.itx, proofread by Divya KS and Jagannardtha Rao, PD volunteer transcription), 2026-07-14. Transliterated via indic_transliteration (ITRANS to Devanagari/IAST). Includes an opening soraTha verse (a distinct meter) between the doha and the chaupai body, preserved as its own section per the source. reviewed=no until checked against sung versions.",NA
C020,22,chaupai,घट घट माहिं तुम्हारो बासा । सर्व ठौर जिमि दीप प्रकाशा ॥,ghaṭa ghaṭa māhiṃ tumhāro bāsā | sarva ṭhaura jimi dīpa prakāśā ||,,,,,,,,,,,"Draft: original text sourced from sanskritdocuments.org (vishvakarmAchAlisA.itx, proofread by Divya KS and Jagannardtha Rao, PD volunteer transcription), 2026-07-14. Transliterated via indic_transliteration (ITRANS to Devanagari/IAST). Includes an opening soraTha verse (a distinct meter) between the doha and the chaupai body, preserved as its own section per the source. reviewed=no until checked against sung versions.",NA
C020,23,chaupai,यह विधि तुमको जानै कोई । भक्त अरु जानी कहिए सोई ॥,yaha vidhi tumako jānai koī | bhakta aru jānī kahie soī ||,,,,,,,,,,,"Draft: original text sourced from sanskritdocuments.org (vishvakarmAchAlisA.itx, proofread by Divya KS and Jagannardtha Rao, PD volunteer transcription), 2026-07-14. Transliterated via indic_transliteration (ITRANS to Devanagari/IAST). Includes an opening soraTha verse (a distinct meter) between the doha and the chaupai body, preserved as its own section per the source. reviewed=no until checked against sung versions.",NA
C020,24,chaupai,जगत पिता तुमहीं हो ईशा । याते हम विनवत जगदीशा ॥,jagata pitā tumahīṃ ho īśā | yāte hama vinavata jagadīśā ||,,,,,,,,,,,"Draft: original text sourced from sanskritdocuments.org (vishvakarmAchAlisA.itx, proofread by Divya KS and Jagannardtha Rao, PD volunteer transcription), 2026-07-14. Transliterated via indic_transliteration (ITRANS to Devanagari/IAST). Includes an opening soraTha verse (a distinct meter) between the doha and the chaupai body, preserved as its own section per the source. reviewed=no until checked against sung versions.",NA
C020,25,chaupai,नाथ कृपा अब हम पर कीजै । भक्ति आपनी हमको दीजै ॥,nātha kṛpā aba hama para kījai | bhakti āpanī hamako dījai ||,,,,,,,,,,,"Draft: original text sourced from sanskritdocuments.org (vishvakarmAchAlisA.itx, proofread by Divya KS and Jagannardtha Rao, PD volunteer transcription), 2026-07-14. Transliterated via indic_transliteration (ITRANS to Devanagari/IAST). Includes an opening soraTha verse (a distinct meter) between the doha and the chaupai body, preserved as its own section per the source. reviewed=no until checked against sung versions.",NA
C020,26,chaupai,प्रेम भक्ति बिनु कृपा न होई । सर्व शास्त्र में देखै जोई ॥,prema bhakti binu kṛpā na hoī | sarva śāstra meṃ dekhai joī ||,,,,,,,,,,,"Draft: original text sourced from sanskritdocuments.org (vishvakarmAchAlisA.itx, proofread by Divya KS and Jagannardtha Rao, PD volunteer transcription), 2026-07-14. Transliterated via indic_transliteration (ITRANS to Devanagari/IAST). Includes an opening soraTha verse (a distinct meter) between the doha and the chaupai body, preserved as its own section per the source. reviewed=no until checked against sung versions.",NA
C020,27,chaupai,कर्म योग कर सेवत कोई । ज्यों सेदै त्यों ही गति होई ॥,karma yoga kara sevata koī | jyoṃ sedai tyoṃ hī gati hoī ||,,,,,,,,,,,"Draft: original text sourced from sanskritdocuments.org (vishvakarmAchAlisA.itx, proofread by Divya KS and Jagannardtha Rao, PD volunteer transcription), 2026-07-14. Transliterated via indic_transliteration (ITRANS to Devanagari/IAST). Includes an opening soraTha verse (a distinct meter) between the doha and the chaupai body, preserved as its own section per the source. reviewed=no until checked against sung versions.",NA
C020,28,chaupai,जो हरि ज्योति आप प्रगटाई । घर घर में सोई दरशाई ॥,jo hari jyoti āpa pragaṭāī | ghara ghara meṃ soī daraśāī ||,,,,,,,,,,,"Draft: original text sourced from sanskritdocuments.org (vishvakarmAchAlisA.itx, proofread by Divya KS and Jagannardtha Rao, PD volunteer transcription), 2026-07-14. Transliterated via indic_transliteration (ITRANS to Devanagari/IAST). Includes an opening soraTha verse (a distinct meter) between the doha and the chaupai body, preserved as its own section per the source. reviewed=no until checked against sung versions.",NA
C020,29,chaupai,तुम सब ठौर सबन ते न्यारे । को लखि सके चरित्र तुम्हारे ॥,tuma saba ṭhaura sabana te nyāre | ko lakhi sake caritra tumhāre ||,,,,,,,,,,,"Draft: original text sourced from sanskritdocuments.org (vishvakarmAchAlisA.itx, proofread by Divya KS and Jagannardtha Rao, PD volunteer transcription), 2026-07-14. Transliterated via indic_transliteration (ITRANS to Devanagari/IAST). Includes an opening soraTha verse (a distinct meter) between the doha and the chaupai body, preserved as its own section per the source. reviewed=no until checked against sung versions.",NA
C020,30,chaupai,तुम सबके प्रभु अन्तरयामी । जीव बिसर रहे तुमको स्वामी ॥,tuma sabake prabhu antarayāmī | jīva bisara rahe tumako svāmī ||,,,,,,,,,,,"Draft: original text sourced from sanskritdocuments.org (vishvakarmAchAlisA.itx, proofread by Divya KS and Jagannardtha Rao, PD volunteer transcription), 2026-07-14. Transliterated via indic_transliteration (ITRANS to Devanagari/IAST). Includes an opening soraTha verse (a distinct meter) between the doha and the chaupai body, preserved as its own section per the source. reviewed=no until checked against sung versions.",NA
C020,31,chaupai,विश्वकर्मा को जो कोई ध्यावै । होय मुक्ति जीवन फल पावै ॥,viśvakarmā ko jo koī dhyāvai | hoya mukti jīvana phala pāvai ||,,,,,,,,,,,"Draft: original text sourced from sanskritdocuments.org (vishvakarmAchAlisA.itx, proofread by Divya KS and Jagannardtha Rao, PD volunteer transcription), 2026-07-14. Transliterated via indic_transliteration (ITRANS to Devanagari/IAST). Includes an opening soraTha verse (a distinct meter) between the doha and the chaupai body, preserved as its own section per the source. reviewed=no until checked against sung versions.",NA
C020,32,chaupai,डूब न जावे नाव हमारी । हम आये हैं शरण तुम्हारी ॥,ḍūba na jāve nāva hamārī | hama āye haiṃ śaraṇa tumhārī ||,,,,,,,,,,,"Draft: original text sourced from sanskritdocuments.org (vishvakarmAchAlisA.itx, proofread by Divya KS and Jagannardtha Rao, PD volunteer transcription), 2026-07-14. Transliterated via indic_transliteration (ITRANS to Devanagari/IAST). Includes an opening soraTha verse (a distinct meter) between the doha and the chaupai body, preserved as its own section per the source. reviewed=no until checked against sung versions.",NA
C020,33,chaupai,हम सेवक हैं नाथ तुम्हारे । भव सागर से करौ किनारे ॥,hama sevaka haiṃ nātha tumhāre | bhava sāgara se karau kināre ||,,,,,,,,,,,"Draft: original text sourced from sanskritdocuments.org (vishvakarmAchAlisA.itx, proofread by Divya KS and Jagannardtha Rao, PD volunteer transcription), 2026-07-14. Transliterated via indic_transliteration (ITRANS to Devanagari/IAST). Includes an opening soraTha verse (a distinct meter) between the doha and the chaupai body, preserved as its own section per the source. reviewed=no until checked against sung versions.",NA
C020,34,chaupai,सुत पितु मातु न कोई सङ्घाती । सब तजि भजन करहुं दिन राती ॥,suta pitu mātu na koī saṅghātī | saba taji bhajana karahuṃ dina rātī ||,,,,,,,,,,,"Draft: original text sourced from sanskritdocuments.org (vishvakarmAchAlisA.itx, proofread by Divya KS and Jagannardtha Rao, PD volunteer transcription), 2026-07-14. Transliterated via indic_transliteration (ITRANS to Devanagari/IAST). Includes an opening soraTha verse (a distinct meter) between the doha and the chaupai body, preserved as its own section per the source. reviewed=no until checked against sung versions.",NA
